ds,y
2003-08-06,975.7
2003-08-05,982.8
2003-08-04,985.8
2003-08-01,990.3
2003-07-31,1004.6
2003-07-30,992.6
2003-07-29,998.6
2003-07-28,1000.7
2003-07-25,998.7
2003-07-24,998.9
2003-07-23,989.9
2003-07-22,990.3
2003-07-21,993.3
2003-07-18,994.2
2003-07-17,994
2003-07-16,1003.5
2003-07-15,1009.6
2003-07-14,1015.4
2003-07-11,1000.9
2003-07-10,1002.2
2003-07-09,1010.4
2003-07-08,1008.9
2003-07-07,1005.6
2003-07-03,995
2003-07-02,993.8
2003-07-01,983.3
2003-06-30,983.6
2003-06-27,988.9
2003-06-26,986.5
2003-06-25,991.6
2003-06-24,987.8
2003-06-23,995.7
2003-06-20,1002.1
2003-06-19,1011.2
2003-06-18,1015.1
2003-06-17,1015.3
2003-06-16,1010.9
2003-06-13,1000.9
2003-06-12,1002.7
2003-06-11,997.5
2003-06-10,984.8
2003-06-09,987.8
2003-06-06,1007.7
2003-06-05,990.1
2003-06-04,987.9
2003-06-03,973
2003-06-02,979.1
2003-05-30,965.4
2003-05-29,962.1
2003-05-28,959.4
2003-05-27,952.8
2003-05-23,935.2
2003-05-22,935.3
2003-05-21,923.9
2003-05-20,925.3
2003-05-19,944.3
2003-05-16,948.6
2003-05-15,948.2
2003-05-14,947.3
2003-05-13,947.5
2003-05-12,946.8
2003-05-09,933.8
2003-05-08,929.6
2003-05-07,937.2
2003-05-06,939.6
2003-05-05,933.9
2003-05-02,930.6
2003-05-01,919.7
2003-04-30,922
2003-04-29,924.2
2003-04-28,918.1
2003-04-25,911.4
2003-04-24,919
2003-04-23,919.7
2003-04-22,911.7
2003-04-21,898
2003-04-17,893.8
2003-04-16,896.8
2003-04-15,891.3
2003-04-14,885.3
2003-04-11,883.3
2003-04-10,871.8
2003-04-09,887.4
2003-04-08,883.1
2003-04-07,904.9
2003-04-04,882.7
2003-04-03,885.9
2003-04-02,884.6
2003-04-01,861.3
2003-03-31,863.5
2003-03-28,869.9
2003-03-27,874.1
2003-03-26,875.8
2003-03-25,879.9
2003-03-24,895.8
2003-03-21,895.9
2003-03-20,879.6
2003-03-19,875
2003-03-18,866.9
2003-03-17,862.8
2003-03-14,841.4
2003-03-13,832
2003-03-12,804.2
2003-03-11,814.2
2003-03-10,828.9
2003-03-07,829.5
2003-03-06,829.9
2003-03-05,829.9
2003-03-04,835.4
2003-03-03,852.3
2003-02-28,847
2003-02-27,842.2
2003-02-26,840.1
2003-02-25,839.5
2003-02-24,848.2
2003-02-21,852.3
2003-02-20,849.4
2003-02-19,851.2
2003-02-18,852.9
2003-02-14,834.9
2003-02-13,821.2
2003-02-12,832.1
2003-02-11,843
2003-02-10,837.2
2003-02-07,845.7
2003-02-06,844.2
2003-02-05,861.6
2003-02-04,860.3
2003-02-03,864.6
2003-01-31,858.3
2003-01-30,865.5
2003-01-29,868.7
2003-01-28,860.8
2003-01-27,864
2003-01-24,887.3
2003-01-23,890.2
2003-01-22,889.7
2003-01-21,906
2003-01-17,914.6
2003-01-16,926
2003-01-15,932.6
2003-01-14,931.7
2003-01-13,935
2003-01-10,932.9
2003-01-09,928.3
2003-01-08,922.9
2003-01-07,930.8
2003-01-06,931.8
2003-01-03,911.2
2003-01-02,909
2002-12-31,881.9
2002-12-30,882.1
2002-12-27,890.5
2002-12-26,903.9
2002-12-24,897.4
2002-12-23,902.4
2002-12-20,897.8
2002-12-19,899.2
2002-12-18,903
2002-12-17,911.2
2002-12-16,910.4
2002-12-13,901.6
2002-12-12,908.4
2002-12-11,909.9
2002-12-10,905
2002-12-09,912.2
2002-12-06,915.5
2002-12-05,921.5
2002-12-04,925.2
2002-12-03,934.5
2002-12-02,954.3
2002-11-29,941.8
2002-11-27,940.4
2002-11-26,932.9
2002-11-25,937.1
2002-11-22,937.3
2002-11-21,935.1
2002-11-20,915
2002-11-19,905.5
2002-11-18,915.9
2002-11-15,910.2
2002-11-14,904.3
2002-11-13,892.5
2002-11-12,894.3
2002-11-11,894.7
2002-11-08,910.1
2002-11-07,923.8
2002-11-06,925.7
2002-11-05,915.8
2002-11-04,924.6
2002-11-01,903.4
2002-10-31,898.8
2002-10-30,895.3
2002-10-29,890.6
2002-10-28,907.4
2002-10-25,897.7
2002-10-24,902.9
2002-10-23,896.1
2002-10-22,899.7
2002-10-21,900.7
2002-10-18,886.7
2002-10-17,885.4
2002-10-16,881.3
2002-10-15,881.3
2002-10-14,844.4
2002-10-11,843.3
2002-10-10,806.5
2002-10-09,798.5
2002-10-08,808.9
2002-10-07,808.2
2002-10-04,825.9
2002-10-03,840
2002-10-02,851.9
2002-10-01,847.9
2002-09-30,827.4
2002-09-27,855
2002-09-26,856.6
2002-09-25,844.2
2002-09-24,833.7
2002-09-23,845.4
2002-09-20,849.3
2002-09-19,869.5
2002-09-18,878.5
2002-09-17,902.7
2002-09-16,891.8
2002-09-13,892.8
2002-09-12,909.5
2002-09-11,924
2002-09-10,909.9
2002-09-09,907.3
2002-09-06,899.1
2002-09-05,893.4
2002-09-04,896.1
2002-09-03,916.1
2002-08-30,928.1
2002-08-29,924.6
2002-08-28,934.8
2002-08-27,955.8
2002-08-26,950.8
2002-08-23,962.7
2002-08-22,965
2002-08-21,951.6
2002-08-20,950.7
2002-08-19,951.2
2002-08-16,935.4
2002-08-15,933.3
2002-08-14,920.2
2002-08-13,911.7
2002-08-12,908.6
2002-08-09,914
2002-08-08,905.8
2002-08-07,878.7
2002-08-06,874.4
2002-08-05,864.2
2002-08-02,884.7
2002-08-01,911.6
2002-07-31,911.6
2002-07-30,909.8
2002-07-29,899
2002-07-26,852.9
2002-07-25,853.8
2002-07-24,844.3
2002-07-23,827.7
2002-07-22,854.1
2002-07-19,881.6
2002-07-18,907.8
2002-07-17,926.5
2002-07-16,918.6
2002-07-15,921.4
2002-07-12,934.3
2002-07-11,929.2
2002-07-10,956.3
2002-07-09,979.6
2002-07-08,993.6
2002-07-05,989.1
2002-07-03,954.3
2002-07-02,968.6
2002-07-01,994.5
2002-06-28,1001.8
2002-06-27,990.7
2002-06-26,977.4
2002-06-25,1005.9
2002-06-24,1002.1
2002-06-21,1006.3
2002-06-20,1023.3
2002-06-19,1037.6
2002-06-18,1040.8
2002-06-17,1036.2
2002-06-14,1009.6
2002-06-13,1023.5
2002-06-12,1021.9
2002-06-11,1039
2002-06-10,1038.2
2002-06-07,1033
2002-06-06,1049.9
2002-06-05,1050.1
2002-06-04,1046.1
2002-06-03,1070.7
2002-05-31,1079.9
2002-05-30,1069.5
2002-05-29,1074.8
2002-05-28,1086
2002-05-24,1097.1
2002-05-23,1097.1
2002-05-22,1086
2002-05-21,1099.5
2002-05-20,1106.6
2002-05-17,1106.6
2002-05-16,1099.3
2002-05-15,1104.2
2002-05-14,1097.7
2002-05-13,1074.8
2002-05-10,1075.4
2002-05-09,1088.8
2002-05-08,1088.9
2002-05-07,1058.7
2002-05-06,1075.9
2002-05-03,1084.6
2002-05-02,1091.4
2002-05-01,1088.3
2002-04-30,1082.6
2002-04-29,1079
2002-04-26,1096.8
2002-04-25,1094.4
2002-04-24,1108.5
2002-04-23,1111.2
2002-04-22,1125.2
2002-04-19,1128.8
2002-04-18,1130.5
2002-04-17,1132.9
2002-04-16,1129.4
2002-04-15,1114.9
2002-04-12,1112.8
2002-04-11,1130.5
2002-04-10,1131.8
2002-04-09,1128.3
2002-04-08,1125.4
2002-04-05,1133.3
2002-04-04,1130.5
2002-04-03,1138.8
2002-04-02,1143
2002-04-01,1147.8
2002-03-28,1154.5
2002-03-27,1147
2002-03-26,1147
2002-03-25,1151
2002-03-22,1156.5
2002-03-21,1155.1
2002-03-20,1170.2
2002-03-19,1173.9
2002-03-18,1172.7
2002-03-15,1166.5
2002-03-14,1157.8
2002-03-13,1164.3
2002-03-12,1168.3
2002-03-11,1173
2002-03-08,1172.8
2002-03-07,1167.9
2002-03-06,1165.3
2002-03-05,1157.7
2002-03-04,1153.8
2002-03-01,1131.8
2002-02-28,1121.6
2002-02-27,1123.1
2002-02-26,1115
2002-02-25,1112.7
2002-02-22,1093.9
2002-02-21,1101.5
2002-02-20,1098.3
2002-02-19,1102.2
2002-02-15,1117.1
2002-02-14,1124.7
2002-02-13,1120.6
2002-02-12,1112.7
2002-02-11,1112
2002-02-08,1096.3
2002-02-07,1094
2002-02-06,1093.6
2002-02-05,1101
2002-02-04,1122.2
2002-02-01,1130.2
2002-01-31,1130.2
2002-01-30,1113.8
2002-01-29,1137.5
2002-01-28,1138.6
2002-01-25,1138.3
2002-01-24,1139.5
2002-01-23,1131.9
2002-01-22,1135.3
2002-01-18,1138.9
2002-01-17,1139.3
2002-01-16,1146.2
2002-01-15,1148.8
2002-01-14,1145.6
2002-01-11,1159.4
2002-01-10,1159.9
2002-01-09,1174.3
2002-01-08,1167.6
2002-01-07,1177
2002-01-04,1176.5
2002-01-03,1165.3
2002-01-02,1154.7
2001-12-31,1161.2
2001-12-28,1164.6
2001-12-27,1157.1
2001-12-26,1159.2
2001-12-24,1147.8
2001-12-21,1147.8
2001-12-20,1151.4
2001-12-19,1152.4
2001-12-18,1145.1
2001-12-17,1137.4
2001-12-14,1128.3
2001-12-13,1137.1
2001-12-12,1141.5
2001-12-11,1150.9
2001-12-10,1158.3
2001-12-07,1167.1
2001-12-06,1173.3
2001-12-05,1173.6
2001-12-04,1144.8
2001-12-03,1139.5
2001-11-30,1143.6
2001-11-29,1140.4
2001-11-28,1149.5
2001-11-27,1163.4
2001-11-26,1157.9
2001-11-23,1151
2001-11-21,1142.7
2001-11-20,1152.5
2001-11-19,1151.1
2001-11-16,1143.5
2001-11-15,1146.5
2001-11-14,1148.3
2001-11-13,1139.1
2001-11-12,1121.7
2001-11-09,1123
2001-11-08,1135.8
2001-11-07,1126.6
2001-11-06,1119.7
2001-11-05,1106.7
2001-11-02,1089.6
2001-11-01,1085.6
2001-10-31,1074.8
2001-10-30,1078.3
2001-10-29,1104.6
2001-10-26,1110.6
2001-10-25,1100.1
2001-10-24,1090.3
2001-10-23,1099
2001-10-22,1090.6
2001-10-19,1075.5
2001-10-18,1077.9
2001-10-17,1107.1
2001-10-16,1101.7
2001-10-15,1091.7
2001-10-12,1097.4
2001-10-11,1099.2
2001-10-10,1081.6
2001-10-09,1063.4
2001-10-08,1071.4
2001-10-05,1072.3
2001-10-04,1084.1
2001-10-03,1075.4
2001-10-02,1051.3
2001-10-01,1040.9
2001-09-28,1040.9
2001-09-27,1018.9
2001-09-26,1020.3
2001-09-25,1017.1
2001-09-24,1008.4
2001-09-21,984.5
2001-09-20,1016.1
2001-09-19,1038.9
2001-09-18,1046.4
2001-09-17,1092.5
2001-09-10,1096.9
2001-09-07,1106.4
2001-09-06,1131.7
2001-09-05,1135.5
2001-09-04,1155.4
2001-08-31,1141.8
2001-08-30,1151.8
2001-08-29,1167
2001-08-28,1179.7
2001-08-27,1186.8
2001-08-24,1185.2
2001-08-23,1169.9
2001-08-22,1168.6
2001-08-21,1179.8
2001-08-20,1171.4
2001-08-17,1181.7
2001-08-16,1181.8
2001-08-15,1191.2
2001-08-14,1198.8
2001-08-13,1193.8
2001-08-10,1193.3
2001-08-09,1184.7
2001-08-08,1206.8
2001-08-07,1207.6
2001-08-06,1214.3
2001-08-03,1220.8
2001-08-02,1226.3
2001-08-01,1223
2001-07-31,1222.7
2001-07-30,1209
2001-07-27,1209.3
2001-07-26,1204.2
2001-07-25,1190.5
2001-07-24,1191
2001-07-23,1215.2
2001-07-20,1215.7
2001-07-19,1225
2001-07-18,1214.4
2001-07-17,1215.4
2001-07-16,1219.6
2001-07-13,1218.5
2001-07-12,1210.2
2001-07-11,1184.9
2001-07-10,1203.4
2001-07-09,1201.8
2001-07-06,1219.2
2001-07-05,1234.5
2001-07-03,1236.7
2001-07-02,1239.8
2001-06-29,1237.3
2001-06-28,1234.4
2001-06-27,1219.9
2001-06-26,1220.7
2001-06-25,1231.5
2001-06-22,1237.7
2001-06-21,1240.2
2001-06-20,1225.6
2001-06-19,1226.1
2001-06-18,1221.2
2001-06-15,1221.5
2001-06-14,1241.6
2001-06-13,1259.8
2001-06-12,1261
2001-06-11,1265
2001-06-08,1277.1
2001-06-07,1277.1
2001-06-06,1283.8
2001-06-05,1286.6
2001-06-04,1267.2
2001-06-01,1265.3
2001-05-31,1261.9
2001-05-30,1267.9
2001-05-29,1278.4
2001-05-25,1293.2
2001-05-24,1295
2001-05-23,1309.4
2001-05-22,1315.9
2001-05-21,1313
2001-05-18,1292.1
2001-05-17,1296.5
2001-05-16,1286.4
2001-05-15,1257.5
2001-05-14,1249.7
2001-05-11,1259.8
2001-05-10,1268.1
2001-05-09,1261.7
2001-05-08,1267
2001-05-07,1270
2001-05-04,1267.5
2001-05-03,1267.4
2001-05-02,1272.9
2001-05-01,1266.5
2001-04-30,1269.3
2001-04-27,1253.1
2001-04-26,1248.3
2001-04-25,1232.4
2001-04-24,1233.5
2001-04-23,1243
2001-04-20,1253.7
2001-04-19,1253.7
2001-04-18,1248.4
2001-04-17,1192.2
2001-04-16,1184.6
2001-04-12,1183.5
2001-04-11,1182.2
2001-04-10,1173.9
2001-04-09,1146.1
2001-04-06,1151.4
2001-04-05,1151.5
2001-04-04,1117.5
2001-04-03,1145.9
2001-04-02,1169.5
2001-03-30,1162.8
2001-03-29,1161.7
2001-03-28,1182.2
2001-03-27,1183.4
2001-03-26,1160
2001-03-23,1141.8
2001-03-22,1124.3
2001-03-21,1149.4
2001-03-20,1180.6
2001-03-19,1173.5
2001-03-16,1173.6
2001-03-15,1182
2001-03-14,1197.7
2001-03-13,1197.8
2001-03-12,1233.4
2001-03-09,1264.7
2001-03-08,1266.5
2001-03-07,1263.9
2001-03-06,1267.4
2001-03-05,1242.5
2001-03-02,1251
2001-03-01,1241.4
2001-02-28,1263.5
2001-02-27,1272.8
2001-02-26,1267.7
2001-02-23,1252.8
2001-02-22,1259.9
2001-02-21,1283
2001-02-20,1307.2
2001-02-16,1326.6
2001-02-15,1331.3
2001-02-14,1320.7
2001-02-13,1336.6
2001-02-12,1331
2001-02-09,1332.5
2001-02-08,1350.3
2001-02-07,1352.3
2001-02-06,1363.5
2001-02-05,1354.6
2001-02-02,1376.4
2001-02-01,1373.5
2001-01-31,1383.4
2001-01-30,1375.7
2001-01-29,1365.5
2001-01-26,1357.5
2001-01-25,1367.3
2001-01-24,1369.8
2001-01-23,1362.9
2001-01-22,1353.6
2001-01-19,1354.5
2001-01-18,1352.7
2001-01-17,1346.9
2001-01-16,1327.8
2001-01-12,1333.2
2001-01-11,1332.2
2001-01-10,1313.8
2001-01-09,1311.7
2001-01-08,1298.3
2001-01-05,1334.8
2001-01-04,1350.2
2001-01-03,1347.8
2001-01-02,1320.3
2000-12-29,1340.1
2000-12-28,1335.9
2000-12-27,1332
2000-12-26,1315.9
2000-12-22,1306
2000-12-21,1285.3
2000-12-20,1305.6
2000-12-19,1346.4
2000-12-18,1332.3
2000-12-15,1340.9
2000-12-14,1360
2000-12-13,1385.8
2000-12-12,1380.3
2000-12-11,1389
2000-12-08,1380.3
2000-12-07,1353.5
2000-12-06,1376.5
2000-12-05,1376.6
2000-12-04,1332.1
2000-12-01,1334.7
2000-11-30,1341.9
2000-11-29,1352.4
2000-11-28,1358.8
2000-11-27,1362.5
2000-11-24,1343.8
2000-11-22,1347.3
2000-11-21,1355.9
2000-11-20,1367.7
2000-11-17,1384.8
2000-11-16,1394.7
2000-11-15,1396
2000-11-14,1390.1
2000-11-13,1366
2000-11-10,1400.1
2000-11-09,1409.3
2000-11-08,1437.3
2000-11-07,1436.2
2000-11-06,1438.5
2000-11-03,1433.2
2000-11-02,1433.3
2000-11-01,1429.6
2000-10-31,1432.2
2000-10-30,1406.4
2000-10-27,1384.6
2000-10-26,1372.7
2000-10-25,1398.1
2000-10-24,1415.6
2000-10-23,1407
2000-10-20,1408.5
2000-10-19,1389.9
2000-10-18,1356.7
2000-10-17,1381
2000-10-16,1379.5
2000-10-13,1374.2
2000-10-12,1374.9
2000-10-11,1387
2000-10-10,1408.8
2000-10-09,1409.7
2000-10-06,1443.3
2000-10-05,1444.2
2000-10-04,1440
2000-10-03,1454.8
2000-10-02,1445.5
2000-09-29,1458.3
2000-09-28,1461.7
2000-09-27,1436.7
2000-09-26,1447.7
2000-09-25,1457.4
2000-09-22,1449.4
2000-09-21,1452.9
2000-09-20,1460.7
2000-09-19,1461
2000-09-18,1467.9
2000-09-15,1481
2000-09-14,1494.3
2000-09-13,1487.4
2000-09-12,1496.6
2000-09-11,1506.6
2000-09-08,1502.5
2000-09-07,1505.2
2000-09-06,1512.4
2000-09-05,1520.8
2000-09-01,1530
2000-08-31,1525.3
2000-08-30,1510.4
2000-08-29,1514.8
2000-08-28,1523.9
2000-08-25,1513.4
2000-08-24,1511.2
2000-08-23,1507.3
2000-08-22,1508.2
2000-08-21,1503
2000-08-18,1499.5
2000-08-17,1499.5
2000-08-16,1494.7
2000-08-15,1493
2000-08-14,1491.6
2000-08-11,1475.6
2000-08-10,1475.2
2000-08-09,1490.3
2000-08-08,1484.5
2000-08-07,1480.9
2000-08-04,1462.9
2000-08-03,1454.3
2000-08-02,1451.6
2000-08-01,1443.5
2000-07-31,1437.6
2000-07-28,1456.3
2000-07-27,1464.8
2000-07-26,1474.5
2000-07-25,1476.3
2000-07-24,1485.8
2000-07-21,1495.6
2000-07-20,1501.9
2000-07-19,1495.5
2000-07-18,1510.5
2000-07-17,1517.2
2000-07-14,1510
2000-07-13,1501.4
2000-07-12,1497.5
2000-07-11,1488.9
2000-07-10,1486.5
2000-07-07,1485.2
2000-07-06,1461.7
2000-07-05,1469.5
2000-07-03,1469.8
2000-06-30,1454.7
2000-06-29,1455.2
2000-06-28,1467.6
2000-06-27,1463.3
2000-06-26,1462.3
2000-06-23,1459.8
2000-06-22,1479.1
2000-06-21,1482.2
2000-06-20,1487.2
2000-06-19,1489
2000-06-16,1481
2000-06-15,1482
2000-06-14,1483.6
2000-06-13,1470.4
2000-06-12,1463
2000-06-09,1472.7
2000-06-08,1475.6
2000-06-07,1474.6
2000-06-06,1471.3
2000-06-05,1477.3
2000-06-02,1483.4
2000-06-01,1448.8
2000-05-31,1434.6
2000-05-30,1422.5
2000-05-26,1391.5
2000-05-25,1411.9
2000-05-24,1401.4
2000-05-23,1403.8
2000-05-22,1410.3
2000-05-19,1437.2
2000-05-18,1458
2000-05-17,1466
2000-05-16,1470.4
2000-05-15,1452.4
2000-05-12,1430.2
2000-05-11,1410.2
2000-05-10,1412.1
2000-05-09,1429.8
2000-05-08,1432.6
2000-05-05,1435.9
2000-05-04,1420.5
2000-05-03,1446.3
2000-05-02,1468.2
2000-05-01,1481.4
2000-04-28,1473.4
2000-04-27,1469.1
2000-04-26,1482.8
2000-04-25,1477.7
2000-04-24,1434.5
2000-04-20,1435.4
2000-04-19,1447.7
2000-04-18,1441.6
2000-04-17,1401.5
2000-04-14,1440.5
2000-04-13,1477.4
2000-04-12,1510.6
2000-04-11,1512.8
2000-04-10,1527.1
2000-04-07,1518.7
2000-04-06,1511.8
2000-04-05,1506.5
2000-04-04,1526.2
2000-04-03,1507.1
2000-03-31,1519.8
2000-03-30,1517.4
2000-03-29,1521.4
2000-03-28,1527.2
2000-03-27,1534.7
2000-03-24,1553.1
2000-03-23,1532.1
2000-03-22,1505
2000-03-21,1493.9
2000-03-20,1470.2
2000-03-17,1476.6
2000-03-16,1458.5
2000-03-15,1398
2000-03-14,1395.3
2000-03-13,1398.5
2000-03-10,1413.4
2000-03-09,1401.8
2000-03-08,1373.6
2000-03-07,1399.6
2000-03-06,1409.8
2000-03-03,1410.9
2000-03-02,1386.9
2000-03-01,1383
2000-02-29,1369.5
2000-02-28,1360.8
2000-02-25,1362.1
2000-02-24,1364.5
2000-02-23,1370.1
2000-02-22,1358.1
2000-02-18,1388.3
2000-02-17,1399.8
2000-02-16,1404.7
2000-02-15,1407.8
2000-02-14,1394.9
2000-02-11,1416.8
2000-02-10,1422
2000-02-09,1444.4
2000-02-08,1442
2000-02-07,1427.2
2000-02-04,1436
2000-02-03,1425.8
2000-02-02,1420.5
2000-02-01,1412.6
2000-01-31,1394.5
2000-01-28,1398.6
2000-01-27,1419
2000-01-26,1412.5
2000-01-25,1414.3
2000-01-24,1454.2
2000-01-21,1452.8
2000-01-20,1465.6
2000-01-19,1462.2
2000-01-18,1465.2
2000-01-14,1473
2000-01-13,1454.6
2000-01-12,1445.3
2000-01-11,1458.8
2000-01-10,1464.4
2000-01-07,1441.5
2000-01-06,1411.9
2000-01-05,1413.3
2000-01-04,1455.2
2000-01-03,1478
1999-12-31,1472.4
1999-12-30,1473.1
1999-12-29,1466
1999-12-28,1462.7
1999-12-27,1463.1
1999-12-23,1461.4
1999-12-22,1440.2
1999-12-21,1436.5
1999-12-20,1429.2
1999-12-17,1431.1
1999-12-16,1421.9
1999-12-15,1417.4
1999-12-14,1418.4
1999-12-13,1421.5
1999-12-10,1421.6
1999-12-09,1418.4
1999-12-08,1415.7
1999-12-07,1426.6
1999-12-06,1434.2
1999-12-03,1447.4
1999-12-02,1409
1999-12-01,1400
1999-11-30,1410.6
1999-11-29,1416.6
1999-11-26,1425.2
1999-11-24,1419.7
1999-11-23,1423.9
1999-11-22,1425
1999-11-19,1424.9
1999-11-18,1425.3
1999-11-17,1423.4
1999-11-16,1420.4
1999-11-15,1398.6
1999-11-12,1396.1
1999-11-11,1382.1
1999-11-10,1379.2
1999-11-09,1383.8
1999-11-08,1380.8
1999-11-05,1387.5
1999-11-04,1369.4
1999-11-03,1360.3
1999-11-02,1369.3
1999-11-01,1367.3
1999-10-29,1373.2
1999-10-28,1342.5
1999-10-27,1299.4
1999-10-26,1303.5
1999-10-25,1301.7
1999-10-22,1308.8
1999-10-21,1289.4
1999-10-20,1289.4
1999-10-19,1279.3
1999-10-18,1254.2
1999-10-15,1283.4
1999-10-14,1289.6
1999-10-13,1313
1999-10-12,1335.2
1999-10-11,1344.3
1999-10-08,1336.6
1999-10-07,1328
1999-10-06,1325.5
1999-10-05,1316.4
1999-10-04,1304.6
1999-10-01,1283.2
1999-09-30,1291.3
1999-09-29,1288.8
1999-09-28,1285.5
1999-09-27,1295
1999-09-24,1281.2
1999-09-23,1315.2
1999-09-22,1316.2
1999-09-21,1335.5
1999-09-20,1338.4
1999-09-17,1337.6
1999-09-16,1322.5
1999-09-15,1347.2
1999-09-14,1344.2
1999-09-13,1351.7
1999-09-10,1357.7
1999-09-09,1347.7
1999-09-08,1355.2
1999-09-07,1361.3
1999-09-03,1357.7
1999-09-02,1331.1
1999-09-01,1331.2
1999-08-31,1333.3
1999-08-30,1350.7
1999-08-27,1365.6
1999-08-26,1381.8
1999-08-25,1382.8
1999-08-24,1373.3
1999-08-23,1360.2
1999-08-20,1336.6
1999-08-19,1332.8
1999-08-18,1344.2
1999-08-17,1344.2
1999-08-16,1331
1999-08-13,1327.7
1999-08-12,1313.6
1999-08-11,1301.9
1999-08-10,1298.6
1999-08-09,1306.7
1999-08-06,1316.7
1999-08-05,1313.7
1999-08-04,1330.2
1999-08-03,1336.1
1999-08-02,1344.7
1999-07-30,1350.9
1999-07-29,1365.4
1999-07-28,1370.4
1999-07-27,1368.7
1999-07-26,1358.6
1999-07-23,1367.4
1999-07-22,1379.3
1999-07-21,1386.7
1999-07-20,1407.7
1999-07-19,1420.3
1999-07-16,1418.8
1999-07-15,1409.8
1999-07-14,1400
1999-07-13,1399.1
1999-07-12,1406.8
1999-07-09,1403.3
1999-07-08,1403.2
1999-07-07,1395.9
1999-07-06,1405.3
1999-07-02,1391.2
1999-07-01,1382.8
1999-06-30,1372.9
1999-06-29,1351.5
1999-06-28,1338.7
1999-06-25,1329.1
1999-06-24,1333.1
1999-06-23,1335.9
1999-06-22,1351.1
1999-06-21,1349.1
1999-06-18,1344.5
1999-06-17,1343.5
1999-06-16,1332.8
1999-06-15,1310.8
1999-06-14,1302
1999-06-11,1312
1999-06-10,1318.6
1999-06-09,1326
1999-06-08,1334.5
1999-06-07,1336.4
1999-06-04,1327.8
1999-06-03,1304.2
1999-06-02,1297.1
1999-06-01,1301.8
1999-05-28,1304
1999-05-27,1304.8
1999-05-26,1304.8
1999-05-25,1317.5
1999-05-24,1333
1999-05-21,1340.9
1999-05-20,1350.5
1999-05-19,1344.2
1999-05-18,1345.4
1999-05-17,1340
1999-05-14,1367.6
1999-05-13,1376
1999-05-12,1367.4
1999-05-11,1360
1999-05-10,1352
1999-05-07,1346
1999-05-06,1348.4
1999-05-05,1347.3
1999-05-04,1354.6
1999-05-03,1354.6
1999-04-30,1351.8
1999-04-29,1356.8
1999-04-28,1368.6
1999-04-27,1371.6
1999-04-26,1363.6
1999-04-23,1363.7
1999-04-22,1358.8
1999-04-21,1336.1
1999-04-20,1306.3
1999-04-19,1340.1
1999-04-16,1325
1999-04-15,1332.4
1999-04-14,1357.2
1999-04-13,1362.1
1999-04-12,1358.7
1999-04-09,1351.2
1999-04-08,1344.1
1999-04-07,1329.6
1999-04-06,1326.8
1999-04-05,1321.2
1999-04-01,1294.5
1999-03-31,1313.6
1999-03-30,1310.2
1999-03-29,1311.8
1999-03-26,1290
1999-03-25,1290
1999-03-24,1269
1999-03-23,1297
1999-03-22,1303.8
1999-03-19,1323.8
1999-03-18,1317.6
1999-03-17,1306.5
1999-03-16,1311.1
1999-03-15,1307.5
1999-03-12,1304.4
1999-03-11,1306.4
1999-03-10,1287
1999-03-09,1293.7
1999-03-08,1282.7
1999-03-05,1275.7
1999-03-04,1247.7
1999-03-03,1231.6
1999-03-02,1248.3
1999-03-01,1238.7
1999-02-26,1246.7
1999-02-25,1253.4
1999-02-24,1283.8
1999-02-23,1280.4
1999-02-22,1272.2
1999-02-19,1247.9
1999-02-18,1239.1
1999-02-17,1249.3
1999-02-16,1252.2
1999-02-12,1254
1999-02-11,1254
1999-02-10,1226.8
1999-02-09,1244
1999-02-08,1246.9
1999-02-05,1251.9
1999-02-04,1272.2
1999-02-03,1276
1999-02-02,1273.5
1999-02-01,1283.8
1999-01-29,1280.4
1999-01-28,1266.4
1999-01-27,1262.6
1999-01-26,1253.2
1999-01-25,1234
1999-01-22,1236.4
1999-01-21,1256.9
1999-01-20,1274.1
1999-01-19,1253.3
1999-01-15,1243.3
1999-01-14,1236.8
1999-01-13,1247.8
1999-01-12,1264.5
1999-01-11,1276.2
1999-01-08,1278.2
1999-01-07,1272.3
1999-01-06,1272.5
1999-01-05,1246.1
1999-01-04,1248.8
1998-12-31,1237.2
1998-12-30,1244.9
1998-12-29,1241.9
1998-12-28,1231.5
1998-12-24,1229.7
1998-12-23,1229.9
1998-12-22,1209.2
1998-12-21,1210.9
1998-12-18,1188.9
1998-12-17,1180
1998-12-16,1166.3
1998-12-15,1162.8
1998-12-14,1166.5
1998-12-11,1167.9
1998-12-10,1183.8
1998-12-09,1185.2
1998-12-08,1193.5
1998-12-07,1189
1998-12-04,1176.7
1998-12-03,1177
1998-12-02,1175.3
1998-12-01,1175.9
1998-11-30,1192.7
1998-11-27,1193
1998-11-25,1187.2
1998-11-24,1191.3
1998-11-23,1188.2
1998-11-20,1163.5
1998-11-19,1155.1
1998-11-18,1144.5
1998-11-17,1151.7
1998-11-16,1138.7
1998-11-13,1126.3
1998-11-12,1126.6
1998-11-11,1136.2
1998-11-10,1135.4
1998-11-09,1141
1998-11-06,1141.3
1998-11-05,1133.9
1998-11-04,1127.2
1998-11-03,1115
1998-11-02,1114.4
1998-10-30,1103.8
1998-10-29,1086.1
1998-10-28,1072.8
1998-10-27,1087.1
1998-10-26,1081.2
1998-10-23,1078.5
1998-10-22,1080.4
1998-10-21,1073.6
1998-10-20,1084.1
1998-10-19,1065.2
1998-10-16,1062.7
1998-10-15,1053.1
1998-10-14,1014.4
